id,students,teachers,level,geoid
1222257685,57,9,C,340030292005
1222280378,60,9,C,340030102002
1222267801,44,7,C,340030544005
1222264243,159,23,C,340030545004
1222248119,150,22,C,340311243211
1222244623,156,23,C,340030292005
1222269221,128,19,C,340030475004
1222274511,68,10,C,340030421004
1222253461,63,9,C,340030413013
1222302509,120,18,C,340030173003
1222302967,130,19,C,340057014012
1222237237,94,14,C,340057031041
1222247539,173,25,C,340057030003
1222260953,75,11,C,340057004074
1222250227,44,7,C,340057011043
1222326874,180,26,C,340057006053
1222256908,45,7,C,340057012042
1222252568,79,12,C,340057029061
1222239006,85,13,C,340057028091
1222293475,60,9,C,340057028072
1222250714,36,6,C,340057007022
1222275113,99,15,C,340057006031
1222247848,49,7,C,340057004031
1222278629,120,18,C,340057040072
1222276718,181,26,C,340057040061
1222274597,120,18,C,340057006053
1222257913,60,9,C,340057022102
1222249136,62,9,C,340210030012
1222274488,131,19,C,340057029101
1222252421,97,14,C,340057040072
1222236543,175,25,C,340210010002
1222257562,124,18,C,340057029102
1222259912,155,23,C,340057040091
1222249401,120,18,C,340076047001
1222274424,152,22,C,340210037054
1222240646,240,35,C,340076092032
1222274942,156,23,C,340057038012
1222302906,145,21,C,340076011011
1222243721,206,30,C,340057027002
1222241123,59,9,C,340210027012
1222274746,179,26,C,340210030062
1222257764,135,20,C,340210030062
1222263871,42,6,C,340057013014
1222268014,60,9,C,340057028061
1222276416,155,23,C,340155012093
1222280489,52,8,C,340057015021
1222252570,184,27,C,340057029101
1222248371,150,22,C,340057038021
1222319199,90,13,C,340057030003
1222241164,100,15,C,340057003051
1222247363,63,9,C,340057022061
1222274944,135,20,C,340076075033
1222252569,174,25,C,340057038011
1222241744,30,5,C,340076037001
1222293468,118,17,C,340057027003
1222238698,43,7,C,340076030022
1222251575,86,13,C,340076091033
1222257464,15,3,C,340076086003
1222274393,120,18,C,340076082021
1222276719,156,23,C,340155002033
1222245153,40,6,C,340076007001
1222253432,147,21,C,340076072002
1222275681,60,9,C,340155012031
1222278815,100,15,C,340076092052
1222238401,180,26,C,340076002001
1222302118,50,8,C,340076008003
1222238319,100,15,C,340076104002
1222245210,40,6,C,340076012004
1222249137,54,8,C,340155002052
1222258293,48,7,C,340076092022
1222257440,45,7,C,340076116002
1222268562,90,13,C,340076103001
1222274938,135,20,C,340076092032
1222258526,54,8,C,340155017021
1222270827,91,13,C,340076083042
1222290767,38,6,C,340076013004
1222258724,41,6,C,340076013002
1222302562,82,12,C,340076010002
1222238322,300,43,C,340076015001
1222258723,33,5,C,340076012001
1222254592,35,5,C,340210028002
1222257315,84,12,C,340155012051
1222274459,120,18,C,340076075053
1222239812,54,8,C,340076082113
1222241501,60,9,C,340076035051
1222273853,30,5,C,340076066001
1222302959,177,26,C,340076075071
1222275644,60,9,C,340076038001
1222255935,42,6,C,340076004005
1222302963,175,25,C,340076115003
1222259146,23,4,C,340155010012
1222238966,200,29,C,340076014001
1222248925,60,9,C,340076042002
1222268838,125,18,C,340076046001
1222290114,78,12,C,340155014022
1222261646,112,16,C,340076082093
1222258059,45,7,C,340076104001
1222326615,35,5,C,340076010004
1222277426,156,23,C,340076075022
1222252431,30,5,C,340076086003
1222275480,59,9,C,340076078011
1222241448,175,25,C,340076086002
1222302726,100,15,C,340076084042
1222268821,124,18,C,340076011011
1222260541,156,23,C,340076004003
1222258571,97,14,C,340076068002
1222235939,414,60,C,340076035071
1222272799,23,4,C,340076030024
1222274992,128,19,C,340076103001
1222246631,60,9,C,340090211003
1222237591,39,6,C,340330211012
1222248282,86,13,C,340110104012
1222267735,111,16,C,340155005005
1222248043,60,9,C,340110101011
1222276218,96,14,C,340090203014
1222260743,284,41,C,340110303001
1222259073,101,15,C,340090218044
1222259215,198,29,C,340090211002
1222275787,114,17,C,340090203012
1222246849,30,5,C,340090217012
1222246856,27,4,C,340090213001
1222238567,113,17,C,340090211003
1222264408,22,4,C,340090210021
1222242298,71,11,C,340110302002
1222290194,93,14,C,340110411004
1222248400,170,25,C,340110409023
1222275974,26,4,C,340110206002
1222243718,228,33,C,340110407003
1222268031,263,38,C,340110201001
1222274194,120,18,C,340110406003
1222233887,361,52,C,340110406001
1222260874,75,11,C,340110104014
1222267906,78,12,C,340110305014
1222248431,75,11,C,340155015002
1222275608,239,35,C,340110406003
1222233048,120,18,C,340110411003
1222261065,100,15,C,340130211003
1222290172,167,24,C,340230014111
1222253551,305,44,C,340170031002
1222262642,52,8,C,340130001001
1222266106,37,6,C,340390322003
1222252195,92,14,C,340311242006
1222264902,98,14,C,340130096003
1222257383,70,10,C,340130042002
1222327197,150,22,C,340130114003
1222245709,90,13,C,340130210001
1222263899,116,17,C,340130103001
1222243190,34,5,C,340130121002
1222265802,99,15,C,340130177002
1222323189,109,16,C,340130105002
1222262052,29,5,C,340130157001
1222237154,55,8,C,340230035001
1222235663,200,29,C,340311540011
1222272607,49,7,C,340130069002
1222326985,156,23,C,340390390001
1222275569,68,10,C,340311540021
1222273106,210,30,C,340390380001
1222235007,233,34,C,340312036003
1222266204,46,7,C,340390366002
1222275194,99,15,C,340312167012
1222257142,57,9,C,340130114002
1222239846,120,18,C,340390342001
1222276516,175,25,C,340130180005
1222275020,165,24,C,340130095002
1222276977,75,11,C,340130015001
1222238747,19,3,C,340130111001
1222258825,100,15,C,340130148004
1222264906,90,13,C,340130007002
1222244977,163,24,C,340230014171
1222268779,173,25,C,340130038002
1222262751,77,11,C,340130080002
1222278309,90,13,C,340130009003
1222252798,65,10,C,340130079002
1222302721,103,15,C,340130087001
1222252156,357,51,C,340130173026
1222250830,78,12,C,340130100002
1222267236,135,20,C,340130073001
1222272122,129,19,C,340130203001
1222261051,272,39,C,340130168004
1222233574,105,15,C,340130128002
1222302600,99,15,C,340230019033
1222250724,130,19,C,340390327001
1222259955,55,8,C,340350507032
1222268892,100,15,C,340170043002
1222274270,30,5,C,340130105002
1222262318,67,10,C,340130230002
1222260814,30,5,C,340130054002
1222275086,180,26,C,340130119001
1222274172,120,18,C,340130137004
1222273017,57,9,C,340130230002
1222326669,13,2,C,340130127003
1222235059,38,6,C,340130114003
1222264636,30,5,C,340130045003
1222253586,68,10,C,340130159001
1222234011,33,5,C,340130184001
1222244512,200,29,C,340130075014
1222237235,90,13,C,340130076001
1222260325,57,9,C,340130121002
1222269227,101,15,C,340130011001
1222253554,75,11,C,340130001003
1222259453,141,21,C,340312641023
1222263843,22,4,C,340130122005
1222261972,49,7,C,340170062002
1222249685,13,2,C,340130177001
1222247514,60,9,C,340130154002
1222240665,217,31,C,340130105002
1222261681,120,18,C,340130003001
1222256395,84,12,C,340130197001
1222249879,109,16,C,340170139002
1222251685,96,14,C,340130072001
1222238451,50,8,C,340130068001
1222262668,95,14,C,340170043002
1222252453,113,17,C,340170189002
1222253491,45,7,C,340130217023
1222251759,151,22,C,340170058013
1222241095,30,5,C,340390342001
1222258256,26,4,C,340390319032
1222276025,30,5,C,340130121003
1222238475,30,5,C,340390361001
1222262020,60,9,C,340130133002
1222277332,166,24,C,340130193003
1222263405,68,10,C,340390340003
1222259425,30,5,C,340130121001
1222345408,60,9,C,340130011002
1222274901,30,5,C,340130135004
1222236166,114,17,C,340130186005
1222248577,48,7,C,340130035002
1222247920,21,3,C,340130129001
1222302473,60,9,C,340130095003
1222257405,60,9,C,340130136002
1222276809,40,6,C,340130037001
1222251716,25,4,C,340130106001
1222258958,30,5,C,340130147004
1222273920,100,15,C,340130047005
1222241893,146,21,C,340130117001
1222245370,30,5,C,340130031001
1222274556,60,9,C,340130097002
1222262624,30,5,C,340130045001
1222255209,76,11,C,340130062002
1222243771,86,13,C,340390327006
1222233854,14,2,C,340390328003
1222264344,26,4,C,340130097003
1222241058,76,11,C,340130183003
1222270964,90,13,C,340130191003
1222273856,63,9,C,340130197001
1222319836,50,8,C,340130087002
1222249768,135,20,C,340130105002
1222265366,189,27,C,340130087001
1222262568,60,9,C,340130082001
1222277150,216,31,C,340130178004
1222274605,80,12,C,340130154003
1222273918,90,13,C,340130081001
1222279909,180,26,C,340390335004
1222271482,150,22,C,340130115002
1222268857,45,7,C,340130097001
1222269133,267,39,C,340130147001
1222267989,60,9,C,340130047001
1222320914,108,16,C,340130106001
1222262748,238,34,C,340130081001
1222245563,150,22,C,340130081002
1222241493,125,18,C,340130053001
1222311527,32,5,C,340390383005
1222277871,45,7,C,340155005005
1222233076,88,13,C,340155016031
1222326606,118,17,C,340155012043
1222247084,99,15,C,340155020013
1222261647,60,9,C,340076076001
1222274414,120,18,C,340155012081
1222250695,136,20,C,340155020011
1222257334,129,19,C,340155014042
1222274477,176,26,C,340155024003
1222233075,30,5,C,340155016053
1222251982,55,8,C,340155017012
1222254257,60,9,C,340155016033
1222248041,30,5,C,340155005003
1222276183,95,14,C,340155015002
1222264236,42,6,C,340155011021
1222254356,54,8,C,340170003003
1222260617,130,19,C,340170111003
1222252533,86,13,C,340170177002
1222235347,212,31,C,340170105002
1222235414,130,19,C,340170108002
1222241894,95,14,C,340170107003
1222275030,85,13,C,340170075002
1222273405,30,5,C,340170163003
1222246640,97,14,C,340170169002
1222275208,75,11,C,340170136001
1222235348,316,46,C,340170111003
1222274101,125,18,C,340170136002
1222268798,357,51,C,340170018002
1222290118,79,12,C,340170055001
1222257887,60,9,C,340170180003
1222251084,24,4,C,340170067001
1222252118,240,35,C,340170067002
1222261796,98,14,C,340170169002
1222235344,80,12,C,340170109001
1222302107,30,5,C,340170044001
1222275894,119,17,C,340170061001
1222266223,39,6,C,340170150021
1222265742,80,12,C,340170031002
1222248761,120,18,C,340170324001
1222269723,240,35,C,340170200003
1222251760,33,5,C,340170058013
1222274620,67,10,C,340170152024
1222275255,52,8,C,340170164002
1222234080,50,8,C,340170132001
1222274076,30,5,C,340170042001
1222236508,207,30,C,340170073001
1222264494,45,7,C,340170023002
1222234083,45,7,C,340170171003
1222266362,84,12,C,340170324003
1222272316,420,60,C,340170059004
1222234320,30,5,C,340170178004
1222254312,84,12,C,340170135002
1222263664,79,12,C,340170004002
1222256401,94,14,C,340170062002
1222233205,235,34,C,340170020003
1222276730,371,53,C,340170163001
1222256622,15,3,C,340170142002
1222274835,30,5,C,340170068001
1222257335,38,6,C,340170175001
1222247246,78,12,C,340170102002
1222254237,20,3,C,340170132002
1222248871,33,5,C,340170040002
1222258129,30,5,C,340170169002
1222302103,24,4,C,340170006003
1222269662,30,5,C,340170146002
1222236911,140,20,C,340170152023
1222242502,50,8,C,340170067002
1222345409,45,7,C,340030130011
1222273128,45,7,C,340170056002
1222241531,100,15,C,340170144004
1222345410,30,5,C,340170137002
1222273477,180,26,C,340170046001
1222258240,20,3,C,340170147001
1222244677,30,5,C,340170055001
1222317672,115,17,C,340170060002
1222264675,42,6,C,340170165001
1222258382,27,4,C,340170003002
1222249721,54,8,C,340170128002
1222249735,60,9,C,340170178004
1222254242,131,19,C,340170155002
1222259458,73,11,C,340170153001
1222253468,60,9,C,340170174002
1222234356,31,5,C,340170167001
1222251758,90,13,C,340170058013
1222253568,50,8,C,340170152023
1222264904,160,23,C,340170011002
1222271595,56,8,C,340170177001
1222263852,13,2,C,340312568041
1222233176,47,7,C,340170168002
1222236865,73,11,C,340170155002
1222345411,82,12,C,340170008002
1222239059,18,3,C,340170064001
1222252120,98,14,C,340170172001
1222273406,72,11,C,340170163003
1222250966,216,31,C,340170188003
1222250694,30,5,C,340170169002
1222249740,70,10,C,340170178004
1222247548,29,5,C,340170065002
1222251808,56,8,C,340170324003
1222257560,81,12,C,340170161002
1222233803,30,5,C,340170171003
1222257345,96,14,C,340170159003
1222274864,24,4,C,340170105005
1222249741,48,7,C,340170171001
1222256561,106,16,C,340170165002
1222258735,29,5,C,340170176002
1222236357,50,8,C,340170165003
1222276729,120,18,C,340170170003
1222252467,65,10,C,340170152024
1222261782,26,4,C,340170175002
1222273410,88,13,C,340170165003
1222271147,90,13,C,340170162003
1222249234,160,23,C,340170048001
1222249638,60,9,C,340170150022
1222235055,29,5,C,340170070003
1222250839,47,7,C,340170169001
1222262499,113,17,C,340170030002
1222256450,25,4,C,340170006002
1222266175,30,5,C,340170059002
1222270154,65,10,C,340170169001
1222266216,30,5,C,340170177002
1222233103,104,15,C,340170138001
1222249275,84,12,C,340170177001
1222258385,47,7,C,340170010001
1222250674,82,12,C,340170191001
1222275546,46,7,C,340170127003
1222249144,64,10,C,340170008001
1222262610,40,6,C,340170145023
1222262609,30,5,C,340170019001
1222345412,43,7,C,340170155002
1222254047,136,20,C,340210044041
1222263032,97,14,C,340210004003
1222240604,60,9,C,340210007002
1222276291,45,7,C,340210026021
1222345413,45,7,C,340210030072
1222256923,50,8,C,340210004003
1222276149,45,7,C,340210012001
1222254131,119,17,C,340210009003
1222276705,49,7,C,340210021005
1222274680,126,18,C,340210009001
1222274975,93,14,C,340210030041
1222260608,60,9,C,340258011001
1222266613,150,22,C,340210040003
1222232824,44,7,C,340230010022
1222266608,54,8,C,340210042014
1222310419,43,7,C,340390391004
1222251060,195,28,C,340210001001
1222260728,163,24,C,340210014012
1222238792,143,21,C,340210034001
1222345414,178,26,C,340210035003
1222267091,42,6,C,340210030023
1222272491,124,18,C,340210005002
1222274486,120,18,C,340210030023
1222256314,105,15,C,340210019001
1222262450,52,8,C,340210036023
1222302601,99,15,C,340210044034
1222246910,81,12,C,340210026012
1222269523,128,19,C,340258120001
1222236907,54,8,C,340210029044
1222260573,56,8,C,340311243222
1222263004,76,11,C,340230012001
1222238473,47,7,C,340230014132
1222274805,55,8,C,340230034011
1222253518,90,13,C,340230062031
1222302520,59,9,C,340230027035
1222236047,99,15,C,340230001001
1222238477,56,8,C,340230023012
1222250150,30,5,C,340230036003
1222254563,120,18,C,340230006032
1222236044,80,12,C,340230006032
1222260741,100,15,C,340230063006
1222274491,154,22,C,340230030021
1222253065,30,5,C,340230062052
1222254573,180,26,C,340230068001
1222256039,48,7,C,340230006031
1222243772,151,22,C,340390373003
1222261704,90,13,C,340230093003
1222257780,115,17,C,340230020001
1222268559,67,10,C,340230088001
1222237198,46,7,C,340350531052
1222314635,120,18,C,340230049002
1222312566,157,23,C,340230010022
1222274421,135,20,C,340230077021
1222254477,43,7,C,340230072031
1222293332,220,32,C,340230038001
1222275177,180,26,C,340230084061
1222313644,150,22,C,340230036003
1222267030,174,25,C,340390372004
1222274739,151,22,C,340230062031
1222314603,73,11,C,340258095021
1222260776,19,3,C,340230079072
1222270753,109,16,C,340350543002
1222274749,179,26,C,340258030003
1222238202,109,16,C,340230021011
1222271604,100,15,C,340230034011
1222261024,154,22,C,340258034001
1222264834,28,4,C,340230078041
1222234071,82,12,C,340230001005
1222255252,198,29,C,340350532003
1222239770,60,9,C,340230062041
1222240637,165,24,C,340230067011
1222265667,60,9,C,340258005004
1222257779,225,33,C,340230017014
1222275257,85,13,C,340230058003
1222239271,213,31,C,340350543002
1222266129,24,4,C,340230003001
1222238432,30,5,C,340230052001
1222316288,120,18,C,340230083003
1222238480,41,6,C,340230032032
1222249675,64,10,C,340258029002
1222267075,180,26,C,340390359003
1222252242,108,16,C,340230089002
1222246828,49,7,C,340230003001
1222275750,62,9,C,340390390001
1222262536,55,8,C,340230018032
1222260529,131,19,C,340230021011
1222246444,210,30,C,340230079091
1222259386,30,5,C,340230079052
1222260595,90,13,C,340230089002
1222235678,73,11,C,340230018042
1222239988,60,9,C,340230011003
1222268172,53,8,C,340230078041
1222274601,366,53,C,340230014132
1222233134,88,13,C,340230013001
1222270911,48,7,C,340230081031
1222241891,30,5,C,340230080012
1222234473,167,24,C,340230078062
1222274627,210,30,C,340390393004
1222266144,25,4,C,340390328004
1222267037,143,21,C,340230029022
1222244963,60,9,C,340230022002
1222273769,91,13,C,340350532004
1222277311,60,9,C,340230049002
1222254572,180,26,C,340230020003
1222302566,86,13,C,340230027035
1222279378,44,7,C,340230013001
1222247706,107,16,C,340230079052
1222345415,123,18,C,340258023002
1222244892,29,5,C,340258122001
1222290125,80,12,C,340258018005
1222274080,59,9,C,340258060003
1222266429,84,12,C,340258005003
1222274884,120,18,C,340258015001
1222268780,78,12,C,340258016006
1222232727,83,12,C,340258073002
1222246417,66,10,C,340258014003
1222274403,130,19,C,340258062011
1222261122,120,18,C,340258079001
1222274751,165,24,C,340258086003
1222253367,174,25,C,340258122001
1222274712,172,25,C,340258102003
1222250727,108,16,C,340258032022
1222251791,113,17,C,340258063003
1222246126,53,8,C,340258116001
1222261216,95,14,C,340258113041
1222244691,44,7,C,340258018005
1222274428,120,18,C,340258105022
1222260653,39,6,C,340258020003
1222275646,60,9,C,340258088001
1222273635,121,18,C,340258101021
1222234138,112,16,C,340258021005
1222256424,90,13,C,340258123003
1222270696,120,18,C,340270402001
1222312044,41,6,C,340270417051
1222290670,150,22,C,340270411001
1222257311,51,8,C,340270454021
1222239516,75,11,C,340270444042
1222302003,180,26,C,340270422004
1222252624,42,6,C,340270418032
1222242507,140,20,C,340270436003
1222244079,90,13,C,340270450003
1222274935,118,17,C,340270451002
1222246701,82,12,C,340270461041
1222251406,28,4,C,340270450003
1222238484,180,26,C,340270452002
1222248367,165,24,C,340270408011
1222290154,144,21,C,340270402003
1222259438,90,13,C,340270426002
1222261719,90,13,C,340270412001
1222252040,109,16,C,340270447012
1222262103,60,9,C,340312568051
1222249592,158,23,C,340312461012
1222274295,335,48,C,340270429002
1222261567,151,22,C,340270433022
1222257441,49,7,C,340270450003
1222233354,30,5,C,340270407012
1222240679,87,13,C,340270436003
1222234969,65,10,C,340270417043
1222274400,120,18,C,340270461041
1222272865,79,12,C,340270420002
1222273058,39,6,C,340311811001
1222242411,140,20,C,340312167011
1222326628,150,22,C,340311812002
1222258344,71,11,C,340311826002
1222263904,89,13,C,340130216013
1222327013,117,17,C,340311247006
1222257724,105,15,C,340312463002
1222265000,147,21,C,340311818001
1222269949,30,5,C,340311823011
1222257876,60,9,C,340311964023
1222235063,24,4,C,340311757032
1222276973,125,18,C,340311759001
1222276854,30,5,C,340312036001
1222238215,154,22,C,340311813003
1222270799,57,9,C,340311824001
1222250688,124,18,C,340311829002
1222302960,175,25,C,340311832002
1222310068,135,20,C,340311754023
1222237940,129,19,C,340312642002
1222233570,94,14,C,340312568024
1222239922,165,24,C,340311821001
1222248446,29,5,C,340312641025
1222258471,146,21,C,340311635002
1222255483,100,15,C,340312238024
1222241679,75,11,C,340311757031
1222241989,90,13,C,340311818002
1222302909,149,22,C,340030216004
1222278575,52,8,C,340311812002
1222241859,30,5,C,340311823021
1222275059,75,11,C,340312568031
1222257597,45,7,C,340312238011
1222313097,185,27,C,340311828002
1222274833,52,8,C,340311434004
1222345416,30,5,C,340311242002
1222261911,56,8,C,340311754013
1222290144,117,17,C,340311819001
1222274099,30,5,C,340311827002
1222253583,100,15,C,340312641025
1222267505,35,5,C,340311806003
1222274732,176,26,C,340312460032
1222248101,150,22,C,340311812002
1222249419,300,43,C,340311337013
1222319867,117,17,C,340155024004
1222268814,71,11,C,340330220001
1222237200,34,5,C,340330216001
1222265260,75,11,C,340330205001
1222258611,57,9,C,340330216001
1222233704,103,15,C,340350526032
1222270755,60,9,C,340350524001
1222250763,60,9,C,340350518003
1222252117,60,9,C,340350515001
1222252750,147,21,C,340350536042
1222248501,75,11,C,340350510001
1222254574,235,34,C,340350510001
1222260592,60,9,C,340230001002
1222274787,255,37,C,340350522012
1222290072,50,8,C,340390386021
1222252180,291,42,C,340350508022
1222265763,136,20,C,340390390002
1222315981,260,38,C,340350538052
1222302115,30,5,C,340390305002
1222279257,130,19,C,340390369003
1222270122,150,22,C,340390337003
1222245119,280,40,C,340390316012
1222279389,60,9,C,340390391001
1222275306,113,17,C,340390387006
1222273784,15,3,C,340390335003
1222243651,120,18,C,340390358001
1222265523,45,7,C,340390324004
1222257121,49,7,C,340270441022
1222272854,30,5,C,340390348004
1222247733,112,16,C,340390327006
1222278886,53,8,C,340390335005
1222269632,76,11,C,340390384002
1222278370,120,18,C,340390366001
1222268397,82,12,C,340390342001
1222246162,199,29,C,340390363012
1222264409,23,4,C,340390372003
1222252064,99,15,C,340390314002
1222269039,49,7,C,340390319033
1222279415,280,40,C,340390335002
1222251839,103,15,C,340390358001
1222302983,150,22,C,340010114043
1222253237,120,18,C,340010103001
1222255223,52,8,C,340010122001
1222234874,60,9,C,340010121002
1222234869,89,13,C,340010119005
1222236502,125,18,C,340030235022
1222235731,94,14,C,340030033003
1222235728,85,13,C,340030031004
1222235729,80,12,C,340030031003
1222270515,76,11,C,340030562004
1222326595,113,17,C,340030211002
1222247767,75,11,C,340030215006
1222267520,163,24,C,340030214002
1222273480,149,22,C,340030541002
1222273479,165,24,C,340030543002
1222239834,135,20,C,340057040131
1222253162,179,26,C,340057027003
1222253238,115,17,C,340057029061
1222254194,51,8,C,340057028072
1222240775,102,15,C,340057038041
1222236485,405,58,C,340076011011
1222302941,130,19,C,340110107005
1222240022,180,26,C,340110304001
1222276952,99,15,C,340110107004
1222248283,115,17,C,340110104012
1222260875,45,7,C,340110104014
1222233266,261,38,C,340076013002
1222243332,99,15,C,340010114043
1222268790,88,13,C,340076030023
1222245152,165,24,C,340076104003
1222239824,165,24,C,340076075032
1222250662,60,9,C,340076011022
1222253164,138,20,C,340155012122
1222268180,66,10,C,340010015002
1222255936,60,9,C,340076004003
1222255888,142,21,C,340076075022
1222258010,99,15,C,340076084011
1222264415,150,22,C,340390380004
1222345417,125,18,C,340130075011
1222244513,140,20,C,340130093001
1222270959,309,45,C,340130195005
1222302560,130,19,C,340390331007
1222278235,137,20,C,340130204004
1222235299,60,9,C,340390329022
1222247029,140,20,C,340390326002
1222278950,130,19,C,340230027031
1222249888,175,25,C,340230022003
1222249537,180,26,C,340390327006
1222277802,100,15,C,340390334004
1222302559,116,17,C,340390332003
1222267076,60,9,C,340390357004
1222269226,129,19,C,340130010002
1222269228,104,15,C,340130021001
1222251686,214,31,C,340130078001
1222244757,60,9,C,340130100002
1222247052,60,9,C,340390355006
1222279908,60,9,C,340390356001
1222253310,160,23,C,340170068002
1222253553,40,6,C,340130035002
1222279907,80,12,C,340390360003
1222279745,165,24,C,340390399002
1222268158,67,10,C,340390316023
1222279055,74,11,C,340390307024
1222244229,25,4,C,340390318021
1222253574,30,5,C,340130120005
1222237234,75,11,C,340130025002
1222261062,146,21,C,340130155004
1222263275,345,50,C,340130094003
1222263274,180,26,C,340130007001
1222275019,90,13,C,340130094002
1222255677,60,9,C,340130087001
1222274676,254,37,C,340390380003
1222240664,68,10,C,340130100001
1222278363,128,19,C,340390366001
1222278368,159,23,C,340390366001
1222276024,69,10,C,340130121003
1222246110,125,18,C,340390386012
1222260202,100,15,C,340390386013
1222250967,45,7,C,340390393002
1222278948,60,9,C,340230023011
1222239835,158,23,C,340155012094
1222268457,50,8,C,340155014041
1222263100,45,7,C,340130187004
1222266218,60,9,C,340390393002
1222245265,260,38,C,340390399001
1222345418,73,11,C,340390359001
1222236556,188,27,C,340155004004
1222326823,41,6,C,340170123002
1222236804,60,9,C,340030382003
1222256620,15,3,C,340170141023
1222273127,30,5,C,340170056002
1222234357,73,11,C,340170174002
1222275160,125,18,C,340170041022
1222290056,37,6,C,340350520011
1222270754,120,18,C,340350503004
1222280504,225,33,C,340230058002
1222243384,82,12,C,340230022003
1222257757,94,14,C,340350509031
1222262137,187,27,C,340170178003
1222263209,62,9,C,340170324001
1222236559,100,15,C,340170191002
1222241081,183,27,C,340130131002
1222240878,99,15,C,340350538051
1222265750,96,14,C,340170030001
1222276731,225,33,C,340170166001
1222252534,30,5,C,340170170001
1222257988,180,26,C,340270444042
1222278276,210,30,C,340170158022
1222272384,40,6,C,340311249001
1222265424,30,5,C,340170048001
1222264674,60,9,C,340170163002
1222264673,86,13,C,340170166001
1222345419,105,15,C,340311246024
1222266152,45,7,C,340170068002
1222302004,64,10,C,340210027012
1222345420,79,12,C,340210008001
1222254132,180,26,C,340210009003
1222257862,30,5,C,340210018002
1222257861,60,9,C,340210031002
1222260397,101,15,C,340210030011
1222261049,161,23,C,340130160003
1222236546,228,33,C,340312461012
1222257442,42,6,C,340270402001
1222233026,60,9,C,340311754021
1222323199,45,7,C,340311755002
1222233027,50,8,C,340311757041
1222233674,55,8,C,340312036003
1222254442,45,7,C,340311759001
1222233269,90,13,C,340230057001
1222233268,104,15,C,340230061013
1222233270,228,33,C,340230050003
1222302075,255,37,C,340230075001
1222248597,49,7,C,340230041002
1222249786,60,9,C,340230049003
1222252963,97,14,C,340230017014
1222270853,180,26,C,340230076003
1222264320,75,11,C,340230014172
1222242638,60,9,C,340230062031
1222259877,80,12,C,340230056021
1222266051,90,13,C,340230060021
1222266050,61,9,C,340230093002
1222266830,220,32,C,340230093004
1222244764,97,14,C,340130106001
1222253416,153,22,C,340270455021
1222237034,208,30,C,340270443004
1222261573,290,42,C,340270435002
1222248151,40,6,C,340258065042
1222233272,124,18,C,340258070034
1222233271,97,14,C,340258109002
1222232726,45,7,C,340258078002
1222290190,227,33,C,340258077003
1222247244,187,27,C,340311809003
1222272646,281,41,C,340311822002
1222272396,114,17,C,340390390001
1222265018,273,39,C,340311814001
1222245134,92,14,C,340390338003
1222273609,32,5,C,340390304002
1222302570,60,9,C,340390318021
1222268311,60,9,C,340390316012
1222238967,60,9,C,340390304001
1222247008,180,26,C,340390307012
1222243976,180,26,C,340390316012
1222302571,60,9,C,340390312004
1222244223,130,19,C,340390316023
1222259951,180,26,C,340390398002
1222274703,247,36,C,340030562002
1222257990,75,11,C,340076044002
1222243951,16,3,C,340076014004
1222273688,30,5,C,340076074011
1222245211,15,3,C,340076004004
1222278943,38,6,C,340090205003
1222257469,41,6,C,340130136004
1222278278,180,26,C,340130177004
1222236609,274,40,C,340130227001
1222232799,73,11,C,340030513003
1222264676,120,18,C,340170141012
1222265208,41,6,C,340170110001
1222242094,24,4,C,340170063002
1222278433,50,8,C,340170048001
1222251809,38,6,C,340170159001
1222245659,27,4,C,340210032013
1222276085,174,25,C,340210014011
1222260545,90,13,C,340230050003
1222262479,34,5,C,340230029023
1222260353,130,19,C,340311832002
1222233065,49,7,C,340330208002
1222273908,36,6,C,340350531051
1222236122,218,32,C,340390393002
1222278892,83,12,C,340390334001
1222262374,280,40,C,340390394001
1222277042,90,13,C,340130021001
1222249447,45,7,C,340210030031
1222249448,95,14,C,340210029042
1222249442,60,9,C,340210025001
1222233779,75,11,C,340210030025
1222249449,100,15,C,340210030034
1222249443,96,14,C,340210030081
1222249446,94,14,C,340210030043
1222249445,100,15,C,340210029041
1222249444,75,11,C,340210029032
1222293303,60,9,C,340010122001
1222234867,60,9,C,340010122002
1222314615,98,14,C,340030331003
1222260283,80,12,C,340030050002
1222247772,75,11,C,340030211005
1222255503,99,15,C,340312167021
1222279715,60,9,C,340057038021
1222247773,64,10,C,340030213004
1222258073,24,4,C,340230001005
1222232784,40,6,C,340155012062
1222279218,15,3,C,340210027022
1222264396,180,26,C,340057015021
1222239538,53,8,C,340311756024
1222257215,50,8,C,340130217013
1222268794,100,15,C,340130180005
1222261058,35,5,C,340130158003
1222261071,72,11,C,340130168004
1222261060,100,15,C,340130171001
1222261048,150,22,C,340130171001
1222261047,338,49,C,340130183002
1222262500,180,26,C,340130082002
1222242297,184,27,C,340130105002
1222241077,49,7,C,340130132002
1222263099,162,24,C,340130186001
1222274654,140,20,C,340130126004
1222274652,90,13,C,340130007004
1222274655,100,15,C,340130042001
1222274656,102,15,C,340130052001
1222279343,12,2,C,340130024002
1222302036,40,6,C,340170164003
1222302032,68,10,C,340210009002
1222237525,200,29,C,340390395001
1222326614,112,16,C,340390304001
1222261768,73,11,C,340270416013
1222236530,200,29,C,340311810004
1222260528,18,3,C,340230021023
1222267377,60,9,C,340230046003
1222267379,180,26,C,340230040003
1222267378,300,43,C,340230048003
1222267381,200,29,C,340230045003
